"","metric","lat","lon","year","value","sp","latforsim"
"sims1sd53.LeafUnfoldingDate.166","LeafUnfoldingDate",53.1,4,1966,118.88,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.167","LeafUnfoldingDate",53.1,4,1967,107.261,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.168","LeafUnfoldingDate",53.1,4,1968,114.185,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.169","LeafUnfoldingDate",53.1,4,1969,130.396,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.170","LeafUnfoldingDate",53.1,4,1970,133.878,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.171","LeafUnfoldingDate",53.1,4,1971,119.739,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.172","LeafUnfoldingDate",53.1,4,1972,120.673,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.173","LeafUnfoldingDate",53.1,4,1973,119.959,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.174","LeafUnfoldingDate",53.1,4,1974,106.675,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.175","LeafUnfoldingDate",53.1,4,1975,116.775,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.176","LeafUnfoldingDate",53.1,4,1976,125.269,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.177","LeafUnfoldingDate",53.1,4,1977,116.2,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.178","LeafUnfoldingDate",53.1,4,1978,124.658,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.179","LeafUnfoldingDate",53.1,4,1979,134.256,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.180","LeafUnfoldingDate",53.1,4,1980,126.262,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.181","LeafUnfoldingDate",53.1,4,1981,120.119,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.182","LeafUnfoldingDate",53.1,4,1982,121.874,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.183","LeafUnfoldingDate",53.1,4,1983,120.278,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.184","LeafUnfoldingDate",53.1,4,1984,124.946,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.185","LeafUnfoldingDate",53.1,4,1985,129.092,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.186","LeafUnfoldingDate",53.1,4,1986,131.136,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.187","LeafUnfoldingDate",53.1,4,1987,132.625,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.188","LeafUnfoldingDate",53.1,4,1988,118.122,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.189","LeafUnfoldingDate",53.1,4,1989,107.125,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.190","LeafUnfoldingDate",53.1,4,1990,105.784,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.191","LeafUnfoldingDate",53.1,4,1991,121.11,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.192","LeafUnfoldingDate",53.1,4,1992,115.903,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.193","LeafUnfoldingDate",53.1,4,1993,116.142,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.194","LeafUnfoldingDate",53.1,4,1994,117.666,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.195","LeafUnfoldingDate",53.1,4,1995,118.187,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.196","LeafUnfoldingDate",53.1,4,1996,134.215,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.197","LeafUnfoldingDate",53.1,4,1997,119.098,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.198","LeafUnfoldingDate",53.1,4,1998,112.014,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.199","LeafUnfoldingDate",53.1,4,1999,116.578,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.200","LeafUnfoldingDate",53.1,4,2000,115.802,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.201","LeafUnfoldingDate",53.1,5,1951,115.852,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.202","LeafUnfoldingDate",53.1,5,1952,117.102,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.203","LeafUnfoldingDate",53.1,5,1953,111.122,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.204","LeafUnfoldingDate",53.1,5,1954,130.856,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.205","LeafUnfoldingDate",53.1,5,1955,130.007,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.206","LeafUnfoldingDate",53.1,5,1956,138.097,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.207","LeafUnfoldingDate",53.1,5,1957,110.467,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.208","LeafUnfoldingDate",53.1,5,1958,129.553,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.209","LeafUnfoldingDate",53.1,5,1959,106.641,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.210","LeafUnfoldingDate",53.1,5,1960,115.465,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.211","LeafUnfoldingDate",53.1,5,1961,107.383,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.212","LeafUnfoldingDate",53.1,5,1962,120.051,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.213","LeafUnfoldingDate",53.1,5,1963,132.413,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.214","LeafUnfoldingDate",53.1,5,1964,124.531,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.215","LeafUnfoldingDate",53.1,5,1965,124.166,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.216","LeafUnfoldingDate",53.1,5,1966,119.125,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.217","LeafUnfoldingDate",53.1,5,1967,104.777,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.218","LeafUnfoldingDate",53.1,5,1968,113.477,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.219","LeafUnfoldingDate",53.1,5,1969,131.317,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.220","LeafUnfoldingDate",53.1,5,1970,136.146,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.221","LeafUnfoldingDate",53.1,5,1971,118.498,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.222","LeafUnfoldingDate",53.1,5,1972,120.315,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.223","LeafUnfoldingDate",53.1,5,1973,122.242,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.224","LeafUnfoldingDate",53.1,5,1974,103.263,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.225","LeafUnfoldingDate",53.1,5,1975,123.875,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.226","LeafUnfoldingDate",53.1,5,1976,127.721,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.227","LeafUnfoldingDate",53.1,5,1977,115.395,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.228","LeafUnfoldingDate",53.1,5,1978,126.213,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.229","LeafUnfoldingDate",53.1,5,1979,136.16,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.230","LeafUnfoldingDate",53.1,5,1980,128.941,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.231","LeafUnfoldingDate",53.1,5,1981,120.325,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.232","LeafUnfoldingDate",53.1,5,1982,123.372,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.233","LeafUnfoldingDate",53.1,5,1983,121.358,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.234","LeafUnfoldingDate",53.1,5,1984,130.747,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.235","LeafUnfoldingDate",53.1,5,1985,130.864,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.236","LeafUnfoldingDate",53.1,5,1986,132.664,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.237","LeafUnfoldingDate",53.1,5,1987,135.718,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.238","LeafUnfoldingDate",53.1,5,1988,121.486,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.239","LeafUnfoldingDate",53.1,5,1989,106.147,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.240","LeafUnfoldingDate",53.1,5,1990,106.317,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.241","LeafUnfoldingDate",53.1,5,1991,122.323,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.242","LeafUnfoldingDate",53.1,5,1992,116.092,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.243","LeafUnfoldingDate",53.1,5,1993,116.119,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.244","LeafUnfoldingDate",53.1,5,1994,117.853,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.245","LeafUnfoldingDate",53.1,5,1995,118.494,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.246","LeafUnfoldingDate",53.1,5,1996,136.972,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.247","LeafUnfoldingDate",53.1,5,1997,119.178,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.248","LeafUnfoldingDate",53.1,5,1998,112.908,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.249","LeafUnfoldingDate",53.1,5,1999,115.627,"Fagus","53"
"sims1sd53.LeafUnfoldingDate.250","LeafUnfoldingDate",53.1,5,2000,114.641,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.1","FlowerDormancyBreakDate",53.1,1,1951,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.2","FlowerDormancyBreakDate",53.1,1,1952,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.3","FlowerDormancyBreakDate",53.1,1,1953,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.4","FlowerDormancyBreakDate",53.1,1,1954,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.5","FlowerDormancyBreakDate",53.1,1,1955,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.6","FlowerDormancyBreakDate",53.1,1,1956,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.7","FlowerDormancyBreakDate",53.1,1,1957,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.8","FlowerDormancyBreakDate",53.1,1,1958,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.9","FlowerDormancyBreakDate",53.1,1,1959,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.10","FlowerDormancyBreakDate",53.1,1,1960,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.11","FlowerDormancyBreakDate",53.1,1,1961,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.12","FlowerDormancyBreakDate",53.1,1,1962,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.13","FlowerDormancyBreakDate",53.1,1,1963,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.14","FlowerDormancyBreakDate",53.1,1,1964,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.15","FlowerDormancyBreakDate",53.1,1,1965,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.16","FlowerDormancyBreakDate",53.1,1,1966,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.17","FlowerDormancyBreakDate",53.1,1,1967,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.18","FlowerDormancyBreakDate",53.1,1,1968,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.19","FlowerDormancyBreakDate",53.1,1,1969,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.20","FlowerDormancyBreakDate",53.1,1,1970,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.21","FlowerDormancyBreakDate",53.1,1,1971,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.22","FlowerDormancyBreakDate",53.1,1,1972,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.23","FlowerDormancyBreakDate",53.1,1,1973,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.24","FlowerDormancyBreakDate",53.1,1,1974,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.25","FlowerDormancyBreakDate",53.1,1,1975,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.26","FlowerDormancyBreakDate",53.1,1,1976,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.27","FlowerDormancyBreakDate",53.1,1,1977,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.28","FlowerDormancyBreakDate",53.1,1,1978,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.29","FlowerDormancyBreakDate",53.1,1,1979,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.30","FlowerDormancyBreakDate",53.1,1,1980,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.31","FlowerDormancyBreakDate",53.1,1,1981,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.32","FlowerDormancyBreakDate",53.1,1,1982,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.33","FlowerDormancyBreakDate",53.1,1,1983,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.34","FlowerDormancyBreakDate",53.1,1,1984,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.35","FlowerDormancyBreakDate",53.1,1,1985,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.36","FlowerDormancyBreakDate",53.1,1,1986,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.37","FlowerDormancyBreakDate",53.1,1,1987,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.38","FlowerDormancyBreakDate",53.1,1,1988,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.39","FlowerDormancyBreakDate",53.1,1,1989,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.40","FlowerDormancyBreakDate",53.1,1,1990,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.41","FlowerDormancyBreakDate",53.1,1,1991,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.42","FlowerDormancyBreakDate",53.1,1,1992,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.43","FlowerDormancyBreakDate",53.1,1,1993,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.44","FlowerDormancyBreakDate",53.1,1,1994,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.45","FlowerDormancyBreakDate",53.1,1,1995,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.46","FlowerDormancyBreakDate",53.1,1,1996,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.47","FlowerDormancyBreakDate",53.1,1,1997,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.48","FlowerDormancyBreakDate",53.1,1,1998,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.49","FlowerDormancyBreakDate",53.1,1,1999,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.50","FlowerDormancyBreakDate",53.1,1,2000,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.51","FlowerDormancyBreakDate",53.1,2,1951,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.52","FlowerDormancyBreakDate",53.1,2,1952,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.53","FlowerDormancyBreakDate",53.1,2,1953,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.54","FlowerDormancyBreakDate",53.1,2,1954,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.55","FlowerDormancyBreakDate",53.1,2,1955,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.56","FlowerDormancyBreakDate",53.1,2,1956,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.57","FlowerDormancyBreakDate",53.1,2,1957,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.58","FlowerDormancyBreakDate",53.1,2,1958,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.59","FlowerDormancyBreakDate",53.1,2,1959,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.60","FlowerDormancyBreakDate",53.1,2,1960,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.61","FlowerDormancyBreakDate",53.1,2,1961,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.62","FlowerDormancyBreakDate",53.1,2,1962,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.63","FlowerDormancyBreakDate",53.1,2,1963,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.64","FlowerDormancyBreakDate",53.1,2,1964,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.65","FlowerDormancyBreakDate",53.1,2,1965,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.66","FlowerDormancyBreakDate",53.1,2,1966,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.67","FlowerDormancyBreakDate",53.1,2,1967,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.68","FlowerDormancyBreakDate",53.1,2,1968,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.69","FlowerDormancyBreakDate",53.1,2,1969,14,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.70","FlowerDormancyBreakDate",53.1,2,1970,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.71","FlowerDormancyBreakDate",53.1,2,1971,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.72","FlowerDormancyBreakDate",53.1,2,1972,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.73","FlowerDormancyBreakDate",53.1,2,1973,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.74","FlowerDormancyBreakDate",53.1,2,1974,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.75","FlowerDormancyBreakDate",53.1,2,1975,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.76","FlowerDormancyBreakDate",53.1,2,1976,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.77","FlowerDormancyBreakDate",53.1,2,1977,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.78","FlowerDormancyBreakDate",53.1,2,1978,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.79","FlowerDormancyBreakDate",53.1,2,1979,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.80","FlowerDormancyBreakDate",53.1,2,1980,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.81","FlowerDormancyBreakDate",53.1,2,1981,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.82","FlowerDormancyBreakDate",53.1,2,1982,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.83","FlowerDormancyBreakDate",53.1,2,1983,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.84","FlowerDormancyBreakDate",53.1,2,1984,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.85","FlowerDormancyBreakDate",53.1,2,1985,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.86","FlowerDormancyBreakDate",53.1,2,1986,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.87","FlowerDormancyBreakDate",53.1,2,1987,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.88","FlowerDormancyBreakDate",53.1,2,1988,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.89","FlowerDormancyBreakDate",53.1,2,1989,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.90","FlowerDormancyBreakDate",53.1,2,1990,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.91","FlowerDormancyBreakDate",53.1,2,1991,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.92","FlowerDormancyBreakDate",53.1,2,1992,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.93","FlowerDormancyBreakDate",53.1,2,1993,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.94","FlowerDormancyBreakDate",53.1,2,1994,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.95","FlowerDormancyBreakDate",53.1,2,1995,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.96","FlowerDormancyBreakDate",53.1,2,1996,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.97","FlowerDormancyBreakDate",53.1,2,1997,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.98","FlowerDormancyBreakDate",53.1,2,1998,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.99","FlowerDormancyBreakDate",53.1,2,1999,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.100","FlowerDormancyBreakDate",53.1,2,2000,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.101","FlowerDormancyBreakDate",53.1,3,1951,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.102","FlowerDormancyBreakDate",53.1,3,1952,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.103","FlowerDormancyBreakDate",53.1,3,1953,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.104","FlowerDormancyBreakDate",53.1,3,1954,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.105","FlowerDormancyBreakDate",53.1,3,1955,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.106","FlowerDormancyBreakDate",53.1,3,1956,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.107","FlowerDormancyBreakDate",53.1,3,1957,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.108","FlowerDormancyBreakDate",53.1,3,1958,14,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.109","FlowerDormancyBreakDate",53.1,3,1959,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.110","FlowerDormancyBreakDate",53.1,3,1960,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.111","FlowerDormancyBreakDate",53.1,3,1961,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.112","FlowerDormancyBreakDate",53.1,3,1962,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.113","FlowerDormancyBreakDate",53.1,3,1963,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.114","FlowerDormancyBreakDate",53.1,3,1964,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.115","FlowerDormancyBreakDate",53.1,3,1965,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.116","FlowerDormancyBreakDate",53.1,3,1966,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.117","FlowerDormancyBreakDate",53.1,3,1967,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.118","FlowerDormancyBreakDate",53.1,3,1968,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.119","FlowerDormancyBreakDate",53.1,3,1969,16,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.120","FlowerDormancyBreakDate",53.1,3,1970,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.121","FlowerDormancyBreakDate",53.1,3,1971,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.122","FlowerDormancyBreakDate",53.1,3,1972,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.123","FlowerDormancyBreakDate",53.1,3,1973,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.124","FlowerDormancyBreakDate",53.1,3,1974,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.125","FlowerDormancyBreakDate",53.1,3,1975,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.126","FlowerDormancyBreakDate",53.1,3,1976,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.127","FlowerDormancyBreakDate",53.1,3,1977,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.128","FlowerDormancyBreakDate",53.1,3,1978,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.129","FlowerDormancyBreakDate",53.1,3,1979,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.130","FlowerDormancyBreakDate",53.1,3,1980,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.131","FlowerDormancyBreakDate",53.1,3,1981,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.132","FlowerDormancyBreakDate",53.1,3,1982,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.133","FlowerDormancyBreakDate",53.1,3,1983,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.134","FlowerDormancyBreakDate",53.1,3,1984,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.135","FlowerDormancyBreakDate",53.1,3,1985,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.136","FlowerDormancyBreakDate",53.1,3,1986,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.137","FlowerDormancyBreakDate",53.1,3,1987,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.138","FlowerDormancyBreakDate",53.1,3,1988,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.139","FlowerDormancyBreakDate",53.1,3,1989,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.140","FlowerDormancyBreakDate",53.1,3,1990,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.141","FlowerDormancyBreakDate",53.1,3,1991,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.142","FlowerDormancyBreakDate",53.1,3,1992,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.143","FlowerDormancyBreakDate",53.1,3,1993,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.144","FlowerDormancyBreakDate",53.1,3,1994,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.145","FlowerDormancyBreakDate",53.1,3,1995,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.146","FlowerDormancyBreakDate",53.1,3,1996,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.147","FlowerDormancyBreakDate",53.1,3,1997,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.148","FlowerDormancyBreakDate",53.1,3,1998,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.149","FlowerDormancyBreakDate",53.1,3,1999,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.150","FlowerDormancyBreakDate",53.1,3,2000,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.151","FlowerDormancyBreakDate",53.1,4,1951,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.152","FlowerDormancyBreakDate",53.1,4,1952,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.153","FlowerDormancyBreakDate",53.1,4,1953,11,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.154","FlowerDormancyBreakDate",53.1,4,1954,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.155","FlowerDormancyBreakDate",53.1,4,1955,12,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.156","FlowerDormancyBreakDate",53.1,4,1956,14,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.157","FlowerDormancyBreakDate",53.1,4,1957,13,"Fagus","53"
"sims1sd53.FlowerDormancyBreakDate.158","FlowerDormancyBreakDate",53.1,4,1958,17,"Fagus","53"
