"","metric","lat","lon","year","value","sp","latforsim"
"sims2mean47.LeafSenescenceDate.2541","LeafSenescenceDate",47.5,6,1954,320,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2551","LeafSenescenceDate",47.5,6,1955,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2561","LeafSenescenceDate",47.5,6,1956,313,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2571","LeafSenescenceDate",47.5,6,1957,322,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2581","LeafSenescenceDate",47.5,6,1958,317,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2591","LeafSenescenceDate",47.5,6,1959,319,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2601","LeafSenescenceDate",47.5,6,1960,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2611","LeafSenescenceDate",47.5,6,1961,320,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2621","LeafSenescenceDate",47.5,6,1962,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2631","LeafSenescenceDate",47.5,6,1963,329,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2641","LeafSenescenceDate",47.5,6,1964,310,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2651","LeafSenescenceDate",47.5,6,1965,320,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2661","LeafSenescenceDate",47.5,6,1966,317,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2671","LeafSenescenceDate",47.5,6,1967,325,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2681","LeafSenescenceDate",47.5,6,1968,322,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2691","LeafSenescenceDate",47.5,6,1969,326,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2701","LeafSenescenceDate",47.5,6,1970,320,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2711","LeafSenescenceDate",47.5,6,1971,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2721","LeafSenescenceDate",47.5,6,1972,315,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2731","LeafSenescenceDate",47.5,6,1973,312,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2741","LeafSenescenceDate",47.5,6,1974,296,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2751","LeafSenescenceDate",47.5,6,1975,313,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2761","LeafSenescenceDate",47.5,6,1976,319,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2771","LeafSenescenceDate",47.5,6,1977,323,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2781","LeafSenescenceDate",47.5,6,1978,316,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2791","LeafSenescenceDate",47.5,6,1979,319,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2801","LeafSenescenceDate",47.5,6,1980,309,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2811","LeafSenescenceDate",47.5,6,1981,313,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2821","LeafSenescenceDate",47.5,6,1982,321,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2831","LeafSenescenceDate",47.5,6,1983,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2841","LeafSenescenceDate",47.5,6,1984,323,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2851","LeafSenescenceDate",47.5,6,1985,317,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2861","LeafSenescenceDate",47.5,6,1986,322,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2871","LeafSenescenceDate",47.5,6,1987,324,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2881","LeafSenescenceDate",47.5,6,1988,321,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2891","LeafSenescenceDate",47.5,6,1989,321,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2901","LeafSenescenceDate",47.5,6,1990,320,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2911","LeafSenescenceDate",47.5,6,1991,313,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2921","LeafSenescenceDate",47.5,6,1992,307,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2931","LeafSenescenceDate",47.5,6,1993,310,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2941","LeafSenescenceDate",47.5,6,1994,323,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2951","LeafSenescenceDate",47.5,6,1995,322,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2961","LeafSenescenceDate",47.5,6,1996,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2971","LeafSenescenceDate",47.5,6,1997,314,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2981","LeafSenescenceDate",47.5,6,1998,312,"Quercus","47"
"sims2mean47.LeafSenescenceDate.2991","LeafSenescenceDate",47.5,6,1999,318,"Quercus","47"
"sims2mean47.LeafSenescenceDate.3001","LeafSenescenceDate",47.5,6,2000,320,"Quercus","47"
"sims2mean47.Fitness.1102","Fitness",47.5,1,1951,0.996,"Pinus","47"
"sims2mean47.Fitness.2102","Fitness",47.5,1,1952,0.998,"Pinus","47"
"sims2mean47.Fitness.312","Fitness",47.5,1,1953,0.998,"Pinus","47"
"sims2mean47.Fitness.412","Fitness",47.5,1,1954,0.998,"Pinus","47"
"sims2mean47.Fitness.512","Fitness",47.5,1,1955,0.998,"Pinus","47"
"sims2mean47.Fitness.612","Fitness",47.5,1,1956,0.995,"Pinus","47"
"sims2mean47.Fitness.712","Fitness",47.5,1,1957,0,"Pinus","47"
"sims2mean47.Fitness.812","Fitness",47.5,1,1958,0.998,"Pinus","47"
"sims2mean47.Fitness.912","Fitness",47.5,1,1959,0,"Pinus","47"
"sims2mean47.Fitness.1012","Fitness",47.5,1,1960,0,"Pinus","47"
"sims2mean47.Fitness.1112","Fitness",47.5,1,1961,0,"Pinus","47"
"sims2mean47.Fitness.1212","Fitness",47.5,1,1962,0.998,"Pinus","47"
"sims2mean47.Fitness.1312","Fitness",47.5,1,1963,0.997,"Pinus","47"
"sims2mean47.Fitness.1412","Fitness",47.5,1,1964,0.998,"Pinus","47"
"sims2mean47.Fitness.1512","Fitness",47.5,1,1965,0.997,"Pinus","47"
"sims2mean47.Fitness.1612","Fitness",47.5,1,1966,0,"Pinus","47"
"sims2mean47.Fitness.1712","Fitness",47.5,1,1967,0.997,"Pinus","47"
"sims2mean47.Fitness.1812","Fitness",47.5,1,1968,0.998,"Pinus","47"
"sims2mean47.Fitness.1912","Fitness",47.5,1,1969,0.998,"Pinus","47"
"sims2mean47.Fitness.2012","Fitness",47.5,1,1970,0.998,"Pinus","47"
"sims2mean47.Fitness.2112","Fitness",47.5,1,1971,0.998,"Pinus","47"
"sims2mean47.Fitness.2212","Fitness",47.5,1,1972,0.997,"Pinus","47"
"sims2mean47.Fitness.2312","Fitness",47.5,1,1973,0.998,"Pinus","47"
"sims2mean47.Fitness.2412","Fitness",47.5,1,1974,0.997,"Pinus","47"
"sims2mean47.Fitness.2512","Fitness",47.5,1,1975,0.997,"Pinus","47"
"sims2mean47.Fitness.2612","Fitness",47.5,1,1976,0.997,"Pinus","47"
"sims2mean47.Fitness.2712","Fitness",47.5,1,1977,0.998,"Pinus","47"
"sims2mean47.Fitness.2812","Fitness",47.5,1,1978,0.998,"Pinus","47"
"sims2mean47.Fitness.2912","Fitness",47.5,1,1979,0.997,"Pinus","47"
"sims2mean47.Fitness.302","Fitness",47.5,1,1980,0.998,"Pinus","47"
"sims2mean47.Fitness.313","Fitness",47.5,1,1981,0.977,"Pinus","47"
"sims2mean47.Fitness.322","Fitness",47.5,1,1982,0.998,"Pinus","47"
"sims2mean47.Fitness.332","Fitness",47.5,1,1983,0.998,"Pinus","47"
"sims2mean47.Fitness.342","Fitness",47.5,1,1984,0.997,"Pinus","47"
"sims2mean47.Fitness.352","Fitness",47.5,1,1985,0.998,"Pinus","47"
"sims2mean47.Fitness.362","Fitness",47.5,1,1986,0.997,"Pinus","47"
"sims2mean47.Fitness.372","Fitness",47.5,1,1987,0.998,"Pinus","47"
"sims2mean47.Fitness.382","Fitness",47.5,1,1988,0.998,"Pinus","47"
"sims2mean47.Fitness.392","Fitness",47.5,1,1989,0.998,"Pinus","47"
"sims2mean47.Fitness.402","Fitness",47.5,1,1990,0,"Pinus","47"
"sims2mean47.Fitness.413","Fitness",47.5,1,1991,0.997,"Pinus","47"
"sims2mean47.Fitness.422","Fitness",47.5,1,1992,0.997,"Pinus","47"
"sims2mean47.Fitness.432","Fitness",47.5,1,1993,0,"Pinus","47"
"sims2mean47.Fitness.442","Fitness",47.5,1,1994,0.998,"Pinus","47"
"sims2mean47.Fitness.452","Fitness",47.5,1,1995,0,"Pinus","47"
"sims2mean47.Fitness.462","Fitness",47.5,1,1996,0.998,"Pinus","47"
"sims2mean47.Fitness.472","Fitness",47.5,1,1997,0.998,"Pinus","47"
"sims2mean47.Fitness.482","Fitness",47.5,1,1998,0.996,"Pinus","47"
"sims2mean47.Fitness.492","Fitness",47.5,1,1999,0.997,"Pinus","47"
"sims2mean47.Fitness.502","Fitness",47.5,1,2000,0.997,"Pinus","47"
"sims2mean47.Fitness.513","Fitness",47.5,2,1951,0,"Pinus","47"
"sims2mean47.Fitness.522","Fitness",47.5,2,1952,0,"Pinus","47"
"sims2mean47.Fitness.532","Fitness",47.5,2,1953,0.998,"Pinus","47"
"sims2mean47.Fitness.542","Fitness",47.5,2,1954,0,"Pinus","47"
"sims2mean47.Fitness.552","Fitness",47.5,2,1955,0,"Pinus","47"
"sims2mean47.Fitness.562","Fitness",47.5,2,1956,0,"Pinus","47"
"sims2mean47.Fitness.572","Fitness",47.5,2,1957,0,"Pinus","47"
"sims2mean47.Fitness.582","Fitness",47.5,2,1958,0.998,"Pinus","47"
"sims2mean47.Fitness.592","Fitness",47.5,2,1959,0,"Pinus","47"
"sims2mean47.Fitness.602","Fitness",47.5,2,1960,0,"Pinus","47"
"sims2mean47.Fitness.613","Fitness",47.5,2,1961,0,"Pinus","47"
"sims2mean47.Fitness.622","Fitness",47.5,2,1962,0.998,"Pinus","47"
"sims2mean47.Fitness.632","Fitness",47.5,2,1963,0.998,"Pinus","47"
"sims2mean47.Fitness.642","Fitness",47.5,2,1964,0.998,"Pinus","47"
"sims2mean47.Fitness.652","Fitness",47.5,2,1965,0.997,"Pinus","47"
"sims2mean47.Fitness.662","Fitness",47.5,2,1966,0,"Pinus","47"
"sims2mean47.Fitness.672","Fitness",47.5,2,1967,0,"Pinus","47"
"sims2mean47.Fitness.682","Fitness",47.5,2,1968,0.997,"Pinus","47"
"sims2mean47.Fitness.692","Fitness",47.5,2,1969,0,"Pinus","47"
"sims2mean47.Fitness.702","Fitness",47.5,2,1970,0.998,"Pinus","47"
"sims2mean47.Fitness.713","Fitness",47.5,2,1971,0,"Pinus","47"
"sims2mean47.Fitness.722","Fitness",47.5,2,1972,0,"Pinus","47"
"sims2mean47.Fitness.732","Fitness",47.5,2,1973,0.997,"Pinus","47"
"sims2mean47.Fitness.742","Fitness",47.5,2,1974,0,"Pinus","47"
"sims2mean47.Fitness.752","Fitness",47.5,2,1975,0,"Pinus","47"
"sims2mean47.Fitness.762","Fitness",47.5,2,1976,0.998,"Pinus","47"
"sims2mean47.Fitness.772","Fitness",47.5,2,1977,0,"Pinus","47"
"sims2mean47.Fitness.782","Fitness",47.5,2,1978,0.998,"Pinus","47"
"sims2mean47.Fitness.792","Fitness",47.5,2,1979,0.998,"Pinus","47"
"sims2mean47.Fitness.802","Fitness",47.5,2,1980,0,"Pinus","47"
"sims2mean47.Fitness.813","Fitness",47.5,2,1981,0.978,"Pinus","47"
"sims2mean47.Fitness.822","Fitness",47.5,2,1982,0,"Pinus","47"
"sims2mean47.Fitness.832","Fitness",47.5,2,1983,0,"Pinus","47"
"sims2mean47.Fitness.842","Fitness",47.5,2,1984,0.998,"Pinus","47"
"sims2mean47.Fitness.852","Fitness",47.5,2,1985,0,"Pinus","47"
"sims2mean47.Fitness.862","Fitness",47.5,2,1986,0.998,"Pinus","47"
"sims2mean47.Fitness.872","Fitness",47.5,2,1987,0.998,"Pinus","47"
"sims2mean47.Fitness.882","Fitness",47.5,2,1988,0,"Pinus","47"
"sims2mean47.Fitness.892","Fitness",47.5,2,1989,0,"Pinus","47"
"sims2mean47.Fitness.902","Fitness",47.5,2,1990,0,"Pinus","47"
"sims2mean47.Fitness.913","Fitness",47.5,2,1991,0.998,"Pinus","47"
"sims2mean47.Fitness.922","Fitness",47.5,2,1992,0.998,"Pinus","47"
"sims2mean47.Fitness.932","Fitness",47.5,2,1993,0,"Pinus","47"
"sims2mean47.Fitness.942","Fitness",47.5,2,1994,0,"Pinus","47"
"sims2mean47.Fitness.952","Fitness",47.5,2,1995,0,"Pinus","47"
"sims2mean47.Fitness.962","Fitness",47.5,2,1996,0.998,"Pinus","47"
"sims2mean47.Fitness.972","Fitness",47.5,2,1997,0,"Pinus","47"
"sims2mean47.Fitness.982","Fitness",47.5,2,1998,0,"Pinus","47"
"sims2mean47.Fitness.992","Fitness",47.5,2,1999,0.998,"Pinus","47"
"sims2mean47.Fitness.1002","Fitness",47.5,2,2000,0.998,"Pinus","47"
"sims2mean47.Fitness.1013","Fitness",47.5,3,1951,0,"Pinus","47"
"sims2mean47.Fitness.1022","Fitness",47.5,3,1952,0,"Pinus","47"
"sims2mean47.Fitness.1032","Fitness",47.5,3,1953,0,"Pinus","47"
"sims2mean47.Fitness.1042","Fitness",47.5,3,1954,0,"Pinus","47"
"sims2mean47.Fitness.1052","Fitness",47.5,3,1955,0,"Pinus","47"
"sims2mean47.Fitness.1062","Fitness",47.5,3,1956,0,"Pinus","47"
"sims2mean47.Fitness.1072","Fitness",47.5,3,1957,0,"Pinus","47"
"sims2mean47.Fitness.1082","Fitness",47.5,3,1958,0,"Pinus","47"
"sims2mean47.Fitness.1092","Fitness",47.5,3,1959,0,"Pinus","47"
"sims2mean47.Fitness.1103","Fitness",47.5,3,1960,0,"Pinus","47"
"sims2mean47.Fitness.1113","Fitness",47.5,3,1961,0,"Pinus","47"
"sims2mean47.Fitness.1122","Fitness",47.5,3,1962,0,"Pinus","47"
"sims2mean47.Fitness.1132","Fitness",47.5,3,1963,0.998,"Pinus","47"
"sims2mean47.Fitness.1142","Fitness",47.5,3,1964,0,"Pinus","47"
"sims2mean47.Fitness.1152","Fitness",47.5,3,1965,0,"Pinus","47"
"sims2mean47.Fitness.1162","Fitness",47.5,3,1966,0,"Pinus","47"
"sims2mean47.Fitness.1172","Fitness",47.5,3,1967,0,"Pinus","47"
"sims2mean47.Fitness.1182","Fitness",47.5,3,1968,0,"Pinus","47"
"sims2mean47.Fitness.1192","Fitness",47.5,3,1969,0,"Pinus","47"
"sims2mean47.Fitness.1202","Fitness",47.5,3,1970,0.998,"Pinus","47"
"sims2mean47.Fitness.1213","Fitness",47.5,3,1971,0,"Pinus","47"
"sims2mean47.Fitness.1222","Fitness",47.5,3,1972,0,"Pinus","47"
"sims2mean47.Fitness.1232","Fitness",47.5,3,1973,0.998,"Pinus","47"
"sims2mean47.Fitness.1242","Fitness",47.5,3,1974,0,"Pinus","47"
"sims2mean47.Fitness.1252","Fitness",47.5,3,1975,0,"Pinus","47"
"sims2mean47.Fitness.1262","Fitness",47.5,3,1976,0,"Pinus","47"
"sims2mean47.Fitness.1272","Fitness",47.5,3,1977,0,"Pinus","47"
"sims2mean47.Fitness.1282","Fitness",47.5,3,1978,0,"Pinus","47"
"sims2mean47.Fitness.1292","Fitness",47.5,3,1979,0,"Pinus","47"
"sims2mean47.Fitness.1302","Fitness",47.5,3,1980,0,"Pinus","47"
"sims2mean47.Fitness.1313","Fitness",47.5,3,1981,0.978,"Pinus","47"
"sims2mean47.Fitness.1322","Fitness",47.5,3,1982,0,"Pinus","47"
"sims2mean47.Fitness.1332","Fitness",47.5,3,1983,0,"Pinus","47"
"sims2mean47.Fitness.1342","Fitness",47.5,3,1984,0.998,"Pinus","47"
"sims2mean47.Fitness.1352","Fitness",47.5,3,1985,0,"Pinus","47"
"sims2mean47.Fitness.1362","Fitness",47.5,3,1986,0.997,"Pinus","47"
"sims2mean47.Fitness.1372","Fitness",47.5,3,1987,0.998,"Pinus","47"
"sims2mean47.Fitness.1382","Fitness",47.5,3,1988,0,"Pinus","47"
"sims2mean47.Fitness.1392","Fitness",47.5,3,1989,0,"Pinus","47"
"sims2mean47.Fitness.1402","Fitness",47.5,3,1990,0,"Pinus","47"
"sims2mean47.Fitness.1413","Fitness",47.5,3,1991,0,"Pinus","47"
"sims2mean47.Fitness.1422","Fitness",47.5,3,1992,0,"Pinus","47"
"sims2mean47.Fitness.1432","Fitness",47.5,3,1993,0,"Pinus","47"
"sims2mean47.Fitness.1442","Fitness",47.5,3,1994,0,"Pinus","47"
"sims2mean47.Fitness.1452","Fitness",47.5,3,1995,0,"Pinus","47"
"sims2mean47.Fitness.1462","Fitness",47.5,3,1996,0,"Pinus","47"
"sims2mean47.Fitness.1472","Fitness",47.5,3,1997,0,"Pinus","47"
"sims2mean47.Fitness.1482","Fitness",47.5,3,1998,0,"Pinus","47"
"sims2mean47.Fitness.1492","Fitness",47.5,3,1999,0,"Pinus","47"
"sims2mean47.Fitness.1502","Fitness",47.5,3,2000,0,"Pinus","47"
"sims2mean47.Fitness.1513","Fitness",47.5,4,1951,0,"Pinus","47"
"sims2mean47.Fitness.1522","Fitness",47.5,4,1952,0,"Pinus","47"
"sims2mean47.Fitness.1532","Fitness",47.5,4,1953,0,"Pinus","47"
"sims2mean47.Fitness.1542","Fitness",47.5,4,1954,0,"Pinus","47"
"sims2mean47.Fitness.1552","Fitness",47.5,4,1955,0,"Pinus","47"
"sims2mean47.Fitness.1562","Fitness",47.5,4,1956,0,"Pinus","47"
"sims2mean47.Fitness.1572","Fitness",47.5,4,1957,0,"Pinus","47"
"sims2mean47.Fitness.1582","Fitness",47.5,4,1958,0,"Pinus","47"
"sims2mean47.Fitness.1592","Fitness",47.5,4,1959,0,"Pinus","47"
"sims2mean47.Fitness.1602","Fitness",47.5,4,1960,0,"Pinus","47"
"sims2mean47.Fitness.1613","Fitness",47.5,4,1961,0,"Pinus","47"
"sims2mean47.Fitness.1622","Fitness",47.5,4,1962,0,"Pinus","47"
"sims2mean47.Fitness.1632","Fitness",47.5,4,1963,0.998,"Pinus","47"
"sims2mean47.Fitness.1642","Fitness",47.5,4,1964,0,"Pinus","47"
"sims2mean47.Fitness.1652","Fitness",47.5,4,1965,0,"Pinus","47"
"sims2mean47.Fitness.1662","Fitness",47.5,4,1966,0,"Pinus","47"
"sims2mean47.Fitness.1672","Fitness",47.5,4,1967,0,"Pinus","47"
"sims2mean47.Fitness.1682","Fitness",47.5,4,1968,0,"Pinus","47"
"sims2mean47.Fitness.1692","Fitness",47.5,4,1969,0,"Pinus","47"
"sims2mean47.Fitness.1702","Fitness",47.5,4,1970,0,"Pinus","47"
"sims2mean47.Fitness.1713","Fitness",47.5,4,1971,0,"Pinus","47"
"sims2mean47.Fitness.1722","Fitness",47.5,4,1972,0,"Pinus","47"
"sims2mean47.Fitness.1732","Fitness",47.5,4,1973,0,"Pinus","47"
"sims2mean47.Fitness.1742","Fitness",47.5,4,1974,0,"Pinus","47"
"sims2mean47.Fitness.1752","Fitness",47.5,4,1975,0,"Pinus","47"
"sims2mean47.Fitness.1762","Fitness",47.5,4,1976,0,"Pinus","47"
"sims2mean47.Fitness.1772","Fitness",47.5,4,1977,0,"Pinus","47"
"sims2mean47.Fitness.1782","Fitness",47.5,4,1978,0,"Pinus","47"
"sims2mean47.Fitness.1792","Fitness",47.5,4,1979,0,"Pinus","47"
"sims2mean47.Fitness.1802","Fitness",47.5,4,1980,0,"Pinus","47"
"sims2mean47.Fitness.1813","Fitness",47.5,4,1981,0,"Pinus","47"
"sims2mean47.Fitness.1822","Fitness",47.5,4,1982,0,"Pinus","47"
"sims2mean47.Fitness.1832","Fitness",47.5,4,1983,0,"Pinus","47"
"sims2mean47.Fitness.1842","Fitness",47.5,4,1984,0,"Pinus","47"
"sims2mean47.Fitness.1852","Fitness",47.5,4,1985,0,"Pinus","47"
"sims2mean47.Fitness.1862","Fitness",47.5,4,1986,0,"Pinus","47"
"sims2mean47.Fitness.1872","Fitness",47.5,4,1987,0,"Pinus","47"
"sims2mean47.Fitness.1882","Fitness",47.5,4,1988,0,"Pinus","47"
"sims2mean47.Fitness.1892","Fitness",47.5,4,1989,0,"Pinus","47"
"sims2mean47.Fitness.1902","Fitness",47.5,4,1990,0,"Pinus","47"
"sims2mean47.Fitness.1913","Fitness",47.5,4,1991,0,"Pinus","47"
"sims2mean47.Fitness.1922","Fitness",47.5,4,1992,0,"Pinus","47"
"sims2mean47.Fitness.1932","Fitness",47.5,4,1993,0,"Pinus","47"
"sims2mean47.Fitness.1942","Fitness",47.5,4,1994,0,"Pinus","47"
"sims2mean47.Fitness.1952","Fitness",47.5,4,1995,0,"Pinus","47"
"sims2mean47.Fitness.1962","Fitness",47.5,4,1996,0,"Pinus","47"
"sims2mean47.Fitness.1972","Fitness",47.5,4,1997,0,"Pinus","47"
"sims2mean47.Fitness.1982","Fitness",47.5,4,1998,0,"Pinus","47"
"sims2mean47.Fitness.1992","Fitness",47.5,4,1999,0,"Pinus","47"
"sims2mean47.Fitness.2002","Fitness",47.5,4,2000,0,"Pinus","47"
"sims2mean47.Fitness.2013","Fitness",47.5,5,1951,0,"Pinus","47"
"sims2mean47.Fitness.2022","Fitness",47.5,5,1952,0,"Pinus","47"
"sims2mean47.Fitness.2032","Fitness",47.5,5,1953,0,"Pinus","47"
"sims2mean47.Fitness.2042","Fitness",47.5,5,1954,0,"Pinus","47"
"sims2mean47.Fitness.2052","Fitness",47.5,5,1955,0,"Pinus","47"
"sims2mean47.Fitness.2062","Fitness",47.5,5,1956,0,"Pinus","47"
"sims2mean47.Fitness.2072","Fitness",47.5,5,1957,0,"Pinus","47"
"sims2mean47.Fitness.2082","Fitness",47.5,5,1958,0,"Pinus","47"
"sims2mean47.Fitness.2092","Fitness",47.5,5,1959,0,"Pinus","47"
"sims2mean47.Fitness.2103","Fitness",47.5,5,1960,0,"Pinus","47"
"sims2mean47.Fitness.2113","Fitness",47.5,5,1961,0,"Pinus","47"
"sims2mean47.Fitness.2122","Fitness",47.5,5,1962,0,"Pinus","47"
"sims2mean47.Fitness.2132","Fitness",47.5,5,1963,0,"Pinus","47"
"sims2mean47.Fitness.2142","Fitness",47.5,5,1964,0,"Pinus","47"
"sims2mean47.Fitness.2152","Fitness",47.5,5,1965,0,"Pinus","47"
"sims2mean47.Fitness.2162","Fitness",47.5,5,1966,0,"Pinus","47"
"sims2mean47.Fitness.2172","Fitness",47.5,5,1967,0,"Pinus","47"
"sims2mean47.Fitness.2182","Fitness",47.5,5,1968,0,"Pinus","47"
"sims2mean47.Fitness.2192","Fitness",47.5,5,1969,0,"Pinus","47"
"sims2mean47.Fitness.2202","Fitness",47.5,5,1970,0,"Pinus","47"
"sims2mean47.Fitness.2213","Fitness",47.5,5,1971,0,"Pinus","47"
"sims2mean47.Fitness.2222","Fitness",47.5,5,1972,0,"Pinus","47"
"sims2mean47.Fitness.2232","Fitness",47.5,5,1973,0,"Pinus","47"
"sims2mean47.Fitness.2242","Fitness",47.5,5,1974,0,"Pinus","47"
"sims2mean47.Fitness.2252","Fitness",47.5,5,1975,0,"Pinus","47"
"sims2mean47.Fitness.2262","Fitness",47.5,5,1976,0,"Pinus","47"
"sims2mean47.Fitness.2272","Fitness",47.5,5,1977,0,"Pinus","47"
"sims2mean47.Fitness.2282","Fitness",47.5,5,1978,0,"Pinus","47"
"sims2mean47.Fitness.2292","Fitness",47.5,5,1979,0,"Pinus","47"
"sims2mean47.Fitness.2302","Fitness",47.5,5,1980,0,"Pinus","47"
"sims2mean47.Fitness.2313","Fitness",47.5,5,1981,0,"Pinus","47"
"sims2mean47.Fitness.2322","Fitness",47.5,5,1982,0,"Pinus","47"
"sims2mean47.Fitness.2332","Fitness",47.5,5,1983,0,"Pinus","47"
"sims2mean47.Fitness.2342","Fitness",47.5,5,1984,0,"Pinus","47"
"sims2mean47.Fitness.2352","Fitness",47.5,5,1985,0,"Pinus","47"
"sims2mean47.Fitness.2362","Fitness",47.5,5,1986,0,"Pinus","47"
"sims2mean47.Fitness.2372","Fitness",47.5,5,1987,0,"Pinus","47"
"sims2mean47.Fitness.2382","Fitness",47.5,5,1988,0,"Pinus","47"
"sims2mean47.Fitness.2392","Fitness",47.5,5,1989,0,"Pinus","47"
"sims2mean47.Fitness.2402","Fitness",47.5,5,1990,0,"Pinus","47"
"sims2mean47.Fitness.2413","Fitness",47.5,5,1991,0,"Pinus","47"
"sims2mean47.Fitness.2422","Fitness",47.5,5,1992,0,"Pinus","47"
"sims2mean47.Fitness.2432","Fitness",47.5,5,1993,0,"Pinus","47"
"sims2mean47.Fitness.2442","Fitness",47.5,5,1994,0,"Pinus","47"
"sims2mean47.Fitness.2452","Fitness",47.5,5,1995,0,"Pinus","47"
"sims2mean47.Fitness.2462","Fitness",47.5,5,1996,0,"Pinus","47"
"sims2mean47.Fitness.2472","Fitness",47.5,5,1997,0,"Pinus","47"
"sims2mean47.Fitness.2482","Fitness",47.5,5,1998,0,"Pinus","47"
"sims2mean47.Fitness.2492","Fitness",47.5,5,1999,0,"Pinus","47"
"sims2mean47.Fitness.2502","Fitness",47.5,5,2000,0,"Pinus","47"
"sims2mean47.Fitness.2513","Fitness",47.5,6,1951,0,"Pinus","47"
"sims2mean47.Fitness.2522","Fitness",47.5,6,1952,0,"Pinus","47"
"sims2mean47.Fitness.2532","Fitness",47.5,6,1953,0,"Pinus","47"
"sims2mean47.Fitness.2542","Fitness",47.5,6,1954,0,"Pinus","47"
"sims2mean47.Fitness.2552","Fitness",47.5,6,1955,0,"Pinus","47"
"sims2mean47.Fitness.2562","Fitness",47.5,6,1956,0,"Pinus","47"
"sims2mean47.Fitness.2572","Fitness",47.5,6,1957,0,"Pinus","47"
"sims2mean47.Fitness.2582","Fitness",47.5,6,1958,0,"Pinus","47"
"sims2mean47.Fitness.2592","Fitness",47.5,6,1959,0,"Pinus","47"
"sims2mean47.Fitness.2602","Fitness",47.5,6,1960,0,"Pinus","47"
"sims2mean47.Fitness.2613","Fitness",47.5,6,1961,0,"Pinus","47"
"sims2mean47.Fitness.2622","Fitness",47.5,6,1962,0,"Pinus","47"
